1255	F3
1256	F4
1257	F5
1258	F6
1259	F7
1260	F8
1261	F9
1262	F10
1263	F11
1264	F12
1265	왼쪽 Shift
1266	오른쪽 Shift
1267	왼쪽 Ctrl
1268	오른쪽 Ctrl
1269	왼쪽 Alt
1270	오른쪽 Alt
1271	숫자패드 Enter
1272	1
1273	2
1274	3
1275	4
1276	5
1277	6
1278	7
1279	8
1280	9
1281	0
1282	Q
1283	W
1284	E
1285	R
1286	T
1287	Y
1288	U
1289	I
1290	O
1291	P
1292	A
1293	S
1294	D
1295	F
1296	G
1297	H
1298	J
1299	K
1300	L
1301	\\
1302	Z
1303	X
1304	C
1305	V
1306	B
1307	N
1308	M
1309	Num Lock
1310	Scroll Lock
1311	OEM_102
1312	F13
1313	F14
1314	F15
1315	가나
1316	ABNT_C1
1317	변환
1318	무변환
1319	엔
1320	ABNT_C2
1321	숫자패드 =
1322	이전 트랙
1323	AT
1324	:
1325	밑줄
1326	한자
1327	정지
1328	AX
1329	라벨 없음
1330	다음 트랙
1331	음소거
1332	계산기
1333	재생/일시정지
1334	미디어 정지
1335	볼륨 낮추기
1336	볼륨 높이기
1337	웹 홈
1338	숫자패드 쉼표
1339	SysRq
1340	왼쪽 Windows
1341	오른쪽 Windows
1342	앱
1343	전원
1344	절전
1345	깨우기
1346	웹 검색
1347	웹 즐겨찾기
1348	웹 새로고침
1349	웹 중지
1350	웹 앞으로
1351	웹 뒤로
1352	내 컴퓨터
1353	메일
1354	미디어 선택
